,ID Number,Gender,Grade Level,Season,400 Meters,800 Meters,1500 Meters,1600 Meters
31275,14462,M,9th Grade,2005 Outdoor Season                     ,1:00.84c,,,
31276,14462,M,9th Grade,2005 Outdoor Season                     ,59.24c,,,
31277,14462,M,9th Grade,2005 Outdoor Season                     ,1:00.63,,,
31278,14463,M,10th Grade,2006 Outdoor Season                     ,1:01.87,,,
31279,14463,M,9th Grade,2005 Outdoor Season                     ,1:04.36,,,
31280,14463,M,9th Grade,2005 Outdoor Season                     ,,,5:55.45,
31281,14464,M,11th Grade,2007 Outdoor Season                     ,57.07,,,
31282,14464,M,11th Grade,2007 Outdoor Season                     ,57.90,,,
31283,14464,M,11th Grade,2007 Outdoor Season                     ,56.94c,,,
31284,14464,M,11th Grade,2007 Outdoor Season                     ,57.55,,,
31285,14464,M,11th Grade,2007 Outdoor Season                     ,56.20,,,
31286,14464,M,11th Grade,2007 Outdoor Season                     ,58.43,,,
31287,14464,M,11th Grade,2007 Outdoor Season                     ,57.55,,,
31288,14464,M,11th Grade,2007 Outdoor Season                     ,57.14c,,,
31289,14464,M,11th Grade,2007 Outdoor Season                     ,55.97,,,
31290,14464,M,11th Grade,2007 Outdoor Season                     ,55.22,,,
31291,14464,M,11th Grade,2007 Outdoor Season                     ,55.11,,,
31292,14464,M,11th Grade,2007 Outdoor Season                     ,,2:35.55,,
31293,14464,M,10th Grade,2006 Outdoor Season                     ,59.60,,,
31294,14464,M,10th Grade,2006 Outdoor Season                     ,58.44c,,,
31295,14464,M,10th Grade,2006 Outdoor Season                     ,58.04c,,,
31296,14464,M,10th Grade,2006 Outdoor Season                     ,57.14c,,,
31297,14464,M,10th Grade,2006 Outdoor Season                     ,56.19,,,
31298,14464,M,10th Grade,2006 Outdoor Season                     ,58.14c,,,
31299,14464,M,10th Grade,2006 Outdoor Season                     ,57.54c,,,
31300,14464,M,10th Grade,2006 Outdoor Season                     ,59.14c,,,
31301,14464,M,10th Grade,2006 Outdoor Season                     ,54.99,,,
31302,14464,M,10th Grade,2006 Outdoor Season                     ,58.04c,,,
31303,14464,M,10th Grade,2006 Outdoor Season                     ,57.82,,,
31304,14464,M,9th Grade,2005 Outdoor Season                     ,1:03.24c,,,
31305,14464,M,9th Grade,2005 Outdoor Season                     ,1:01.91,,,
31306,14464,M,9th Grade,2005 Outdoor Season                     ,1:00.24c,,,
31307,14464,M,9th Grade,2005 Outdoor Season                     ,59.34c,,,
31308,14464,M,9th Grade,2005 Outdoor Season                     ,58.09,,,
31309,14464,M,9th Grade,2005 Outdoor Season                     ,1:02.14,,,
31310,14464,M,9th Grade,2005 Outdoor Season                     ,59.74c,,,
31311,14464,M,9th Grade,2005 Outdoor Season                     ,58.64c,,,
31312,14464,M,9th Grade,2005 Outdoor Season                     ,56.77,,,
31313,14464,M,9th Grade,2005 Outdoor Season                     ,58.41,,,
31314,14465,M,9th Grade,2005 Outdoor Season                     ,1:08.64c,,,
31315,14465,M,9th Grade,2005 Outdoor Season                     ,1:01.74c,,,
31316,14465,M,9th Grade,2005 Outdoor Season                     ,1:02.34c,,,
31317,14465,M,9th Grade,2005 Outdoor Season                     ,1:02.75,,,
31318,14465,M,9th Grade,2005 Outdoor Season                     ,1:03.34c,,,
31319,14465,M,9th Grade,2005 Outdoor Season                     ,1:01.64c,,,
31320,14465,M,9th Grade,2005 Outdoor Season                     ,1:04.18,,,
31321,14465,M,9th Grade,2005 Outdoor Season                     ,,2:34.53,,
31322,14477,M,9th Grade,2005 Outdoor Season                     ,1:08.64c,,,
31323,14477,M,9th Grade,2005 Outdoor Season                     ,1:08.24c,,,
31324,14477,M,9th Grade,2005 Outdoor Season                     ,1:11.5h,,,
31325,14477,M,9th Grade,2005 Outdoor Season                     ,,2:51.0h,,
31326,14478,M,12th Grade,2007 Outdoor Season                     ,55.4h,,,
31327,14478,M,12th Grade,2007 Outdoor Season                     ,54.6h,,,
31328,14478,M,11th Grade,2006 Outdoor Season                     ,54.94c,,,
31329,14478,M,11th Grade,2006 Outdoor Season                     ,53.94c,,,
31330,14478,M,10th Grade,2005 Outdoor Season                     ,55.94c,,,
31331,14478,M,10th Grade,2005 Outdoor Season                     ,54.93,,,
31332,14478,M,10th Grade,2005 Outdoor Season                     ,55.34c,,,
31333,14478,M,10th Grade,2005 Outdoor Season                     ,54.57,,,
31334,14478,M,10th Grade,2005 Outdoor Season                     ,53.8h,,,
31335,14478,M,10th Grade,2005 Outdoor Season                     ,54.4h,,,
31336,14478,M,10th Grade,2005 Outdoor Season                     ,56.4h,,,
31337,14478,M,10th Grade,2005 Outdoor Season                     ,54.6h,,,
31338,14479,M,10th Grade,2006 Outdoor Season                     ,1:00.14c,,,
31339,14479,M,9th Grade,2005 Outdoor Season                     ,,2:48.85,,
31340,14479,M,9th Grade,2005 Outdoor Season                     ,,2:35.29,,
31341,14479,M,9th Grade,2005 Outdoor Season                     ,,2:39.2h,,
31342,14479,M,9th Grade,2005 Outdoor Season                     ,,2:47.35,,
31343,14485,M,12th Grade,2006 Outdoor Season                     ,,2:22.9h,,
31344,14485,M,12th Grade,2006 Outdoor Season                     ,,,5:09.8h,
31345,14485,M,12th Grade,2006 Outdoor Season                     ,,,5:17.3h,
31346,14485,M,12th Grade,2006 Outdoor Season                     ,,,4:59.0h,
31347,14485,M,12th Grade,2006 Outdoor Season                     ,,,4:59.0h,
31348,14485,M,11th Grade,2005 Outdoor Season                     ,,,5:17.84,
31349,14492,M,12th Grade,2008 Outdoor Season                     ,,,DNS,
31350,14492,M,12th Grade,2008 Outdoor Season                     ,,,DNS,
31351,14492,M,11th Grade,2007 Outdoor Season                     ,,2:26.31,,
31352,14492,M,11th Grade,2007 Outdoor Season                     ,,,4:56.60,
31353,14492,M,11th Grade,2007 Outdoor Season                     ,,,4:56.7h,
31354,14492,M,11th Grade,2007 Outdoor Season                     ,,,4:55.22,
31355,14492,M,10th Grade,2006 Outdoor Season                     ,,,5:01.8h,
31356,14492,M,9th Grade,2005 Outdoor Season                     ,,2:38.00,,
31357,14492,M,9th Grade,2005 Outdoor Season                     ,,2:31.9h,,
31358,14492,M,9th Grade,2005 Outdoor Season                     ,,,5:08.82,
31359,14492,M,9th Grade,2005 Outdoor Season                     ,,,5:02.0h,
31360,14492,M,9th Grade,2005 Outdoor Season                     ,,,4:56.0h,
31361,14497,M,10th Grade,2005 Outdoor Season                     ,1:06.14c,,,
31362,14499,M,12th Grade,2005 Outdoor Season                     ,51.04c,,,
31363,14499,M,12th Grade,2005 Outdoor Season                     ,52.04c,,,
31364,14499,M,12th Grade,2005 Outdoor Season                     ,52.14c,,,
31365,14499,M,12th Grade,2005 Outdoor Season                     ,,2:05.0h,,
31366,14499,M,12th Grade,2005 Outdoor Season                     ,,2:00.0h,,
31367,14499,M,12th Grade,2005 Outdoor Season                     ,,1:55.9h,,
31368,14499,M,12th Grade,2005 Outdoor Season                     ,,1:55.5h,,
31369,14499,M,12th Grade,2005 Outdoor Season                     ,,1:55.8h,,
31370,14499,M,12th Grade,2005 Outdoor Season                     ,,1:55.2h,,
31371,14499,M,12th Grade,2005 Outdoor Season                     ,,1:56.95,,
31372,14499,M,12th Grade,2005 Outdoor Season                     ,,,4:22.9h,
31373,14500,M,11th Grade,2005 Outdoor Season                     ,,2:58.0h,,
31374,14501,M,12th Grade,2005 Outdoor Season                     ,57.64c,,,
31375,14509,M,11th Grade,2005 Outdoor Season                     ,,2:55.3h,,
31376,14509,M,11th Grade,2005 Outdoor Season                     ,,,6:05.0h,
31377,14509,M,11th Grade,2005 Outdoor Season                     ,,,5:50.4h,
31378,14510,M,12th Grade,2007 Outdoor Season                     ,56.9h,,,
31379,14510,M,12th Grade,2007 Outdoor Season                     ,55.3h,,,
31380,14510,M,11th Grade,2006 Outdoor Season                     ,1:00.3h,,,
31381,14513,M,12th Grade,2007 Outdoor Season                     ,1:08.3h,,,
31382,14513,M,12th Grade,2007 Outdoor Season                     ,,2:29.89,,
31383,14513,M,12th Grade,2007 Outdoor Season                     ,,2:30.5h,,
31384,14513,M,12th Grade,2007 Outdoor Season                     ,,,5:21.8h,
31385,14513,M,12th Grade,2007 Outdoor Season                     ,,,5:03.45,
31386,14513,M,12th Grade,2007 Outdoor Season                     ,,,5:12.0h,
31387,14513,M,12th Grade,2007 Outdoor Season                     ,,,4:57.77,
31388,14513,M,12th Grade,2007 Outdoor Season                     ,,,4:54.37,
31389,14513,M,11th Grade,2006 Outdoor Season                     ,1:03.7h,,,
31390,14513,M,11th Grade,2006 Outdoor Season                     ,1:03.2h,,,
31391,14513,M,11th Grade,2006 Outdoor Season                     ,,2:28.1h,,
31392,14513,M,11th Grade,2006 Outdoor Season                     ,,2:21.9h,,
31393,14513,M,11th Grade,2006 Outdoor Season                     ,,,5:00.9h,
31394,14513,M,11th Grade,2006 Outdoor Season                     ,,,4:51.0h,
31395,14513,M,10th Grade,2005 Outdoor Season                     ,,2:36.9h,,
31396,14513,M,10th Grade,2005 Outdoor Season                     ,,,5:23.5h,
31397,14513,M,10th Grade,2005 Outdoor Season                     ,,,5:01.7h,
31398,14513,M,10th Grade,2005 Outdoor Season                     ,,,4:56.6h,
31399,14515,M,12th Grade,2008 Outdoor Season                     ,,,5:36.9h,
31400,14515,M,12th Grade,2008 Outdoor Season                     ,,,5:23.6h,
31401,14515,M,12th Grade,2008 Outdoor Season                     ,,,5:23.6h,
31402,14515,M,12th Grade,2008 Outdoor Season                     ,,,5:14.72,
31403,14518,M,12th Grade,2007 Outdoor Season                     ,54.14c,,,
31404,14518,M,12th Grade,2007 Outdoor Season                     ,53.57,,,
31405,14518,M,12th Grade,2007 Outdoor Season                     ,52.24c,,,
31406,14518,M,12th Grade,2007 Outdoor Season                     ,53.11,,,
31407,14518,M,12th Grade,2007 Outdoor Season                     ,53.84,,,
31408,14518,M,12th Grade,2007 Outdoor Season                     ,52.89,,,
31409,14518,M,12th Grade,2007 Outdoor Season                     ,54.77,,,
31410,14518,M,12th Grade,2007 Outdoor Season                     ,55.2h,,,
31411,14518,M,12th Grade,2007 Outdoor Season                     ,51.2h,,,
31412,14518,M,12th Grade,2007 Outdoor Season                     ,52.4h,,,
31413,14518,M,11th Grade,2006 Outdoor Season                     ,54.34c,,,
31414,14518,M,11th Grade,2006 Outdoor Season                     ,52.54c,,,
31415,14518,M,11th Grade,2006 Outdoor Season                     ,50.83,,,
31416,14518,M,11th Grade,2006 Outdoor Season                     ,50.64c,,,
31417,14518,M,11th Grade,2006 Outdoor Season                     ,50.67,,,
31418,14518,M,11th Grade,2006 Outdoor Season                     ,54.4h,,,
31419,14518,M,11th Grade,2006 Outdoor Season                     ,54.5h,,,
31420,14518,M,11th Grade,2006 Outdoor Season                     ,52.3h,,,
31421,14518,M,11th Grade,2006 Outdoor Season                     ,51.8h,,,
31422,14518,M,11th Grade,2006 Outdoor Season                     ,,2:16.3h,,
31423,14518,M,10th Grade,2005 Outdoor Season                     ,53.74c,,,
31424,14521,M,11th Grade,2005 Outdoor Season                     ,,2:17.7h,,
31425,14521,M,11th Grade,2005 Outdoor Season                     ,,2:16.3h,,
31426,14524,M,9th Grade,2005 Outdoor Season                     ,1:07.14c,,,
31427,14524,M,9th Grade,2005 Outdoor Season                     ,1:02.44c,,,
31428,14524,M,9th Grade,2005 Outdoor Season                     ,,2:28.0h,,
31429,14524,M,9th Grade,2005 Outdoor Season                     ,,,5:03.44,
31430,14524,M,9th Grade,2005 Outdoor Season                     ,,,5:02.3h,
31431,14524,M,9th Grade,2005 Outdoor Season                     ,,,4:46.1h,
31432,14528,M,11th Grade,2005 Outdoor Season                     ,58.84c,,,
31433,14529,M,12th Grade,2005 Outdoor Season                     ,56.74c,,,
31434,14529,M,12th Grade,2005 Outdoor Season                     ,56.17,,,
31435,14529,M,12th Grade,2005 Outdoor Season                     ,55.54c,,,
31436,14529,M,12th Grade,2005 Outdoor Season                     ,54.91,,,
31437,14530,M,12th Grade,2007 Outdoor Season                     ,1:03.4h,,,
31438,14530,M,12th Grade,2007 Outdoor Season                     ,,2:21.4h,,
31439,14530,M,12th Grade,2007 Outdoor Season                     ,,2:17.18,,
31440,14530,M,12th Grade,2007 Outdoor Season                     ,,2:19.2h,,
31441,14530,M,12th Grade,2007 Outdoor Season                     ,,SCR,,
31442,14530,M,12th Grade,2007 Outdoor Season                     ,,2:17.7h,,
31443,14530,M,12th Grade,2007 Outdoor Season                     ,,2:11.71,,
31444,14530,M,12th Grade,2007 Outdoor Season                     ,,,4:56.5h,
31445,14530,M,11th Grade,2006 Outdoor Season                     ,1:02.9h,,,
31446,14530,M,11th Grade,2006 Outdoor Season                     ,1:03.2h,,,
31447,14530,M,11th Grade,2006 Outdoor Season                     ,1:03.7h,,,
31448,14530,M,11th Grade,2006 Outdoor Season                     ,1:00.2h,,,
31449,14530,M,11th Grade,2006 Outdoor Season                     ,,2:21.4h,,
31450,14530,M,11th Grade,2006 Outdoor Season                     ,,2:20.9h,,
31451,14530,M,11th Grade,2006 Outdoor Season                     ,,2:20.5h,,
31452,14530,M,11th Grade,2006 Outdoor Season                     ,,2:13.3h,,
31453,14530,M,11th Grade,2006 Outdoor Season                     ,,2:14.0h,,
31454,14530,M,11th Grade,2006 Outdoor Season                     ,,,4:57.9h,
31455,14530,M,11th Grade,2006 Outdoor Season                     ,,,4:47.8h,
31456,14530,M,10th Grade,2005 Outdoor Season                     ,,2:47.1h,,
31457,14530,M,10th Grade,2005 Outdoor Season                     ,,2:40.2h,,
31458,14530,M,10th Grade,2005 Outdoor Season                     ,,,5:36.9h,
31459,14530,M,10th Grade,2005 Outdoor Season                     ,,,5:34.8h,
31460,14532,M,10th Grade,2006 Outdoor Season                     ,1:12.2h,,,
31461,14532,M,10th Grade,2006 Outdoor Season                     ,,2:59.2h,,
31462,14532,M,10th Grade,2006 Outdoor Season                     ,,2:57.4h,,
31463,14532,M,10th Grade,2006 Outdoor Season                     ,,2:53.1h,,
31464,14532,M,10th Grade,2006 Outdoor Season                     ,,2:49.0h,,
31465,14532,M,10th Grade,2006 Outdoor Season                     ,,2:48.8h,,
31466,14532,M,10th Grade,2006 Outdoor Season                     ,,2:36.3h,,
31467,14532,M,9th Grade,2005 Outdoor Season                     ,,2:51.1h,,
31468,14532,M,9th Grade,2005 Outdoor Season                     ,,2:43.2h,,
31469,14532,M,9th Grade,2005 Outdoor Season                     ,,,6:10.1h,
31470,14532,M,9th Grade,2005 Outdoor Season                     ,,,5:54.1h,
31471,14533,M,12th Grade,2007 Outdoor Season                     ,52.04c,,,
31472,14533,M,12th Grade,2007 Outdoor Season                     ,51.8h,,,
31473,14533,M,11th Grade,2006 Outdoor Season                     ,56.14c,,,
31474,14533,M,11th Grade,2006 Outdoor Season                     ,55.4h,,,
31475,14533,M,11th Grade,2006 Outdoor Season                     ,52.3h,,,
31476,14533,M,11th Grade,2006 Outdoor Season                     ,53.2h,,,
31477,14533,M,11th Grade,2006 Outdoor Season                     ,52.3h,,,
31478,14533,M,10th Grade,2005 Outdoor Season                     ,54.84c,,,
31479,14536,M,9th Grade,2005 Outdoor Season                     ,57.84c,,,
31480,14536,M,9th Grade,2005 Outdoor Season                     ,,2:22.2h,,
31481,14537,M,12th Grade,2008 Outdoor Season                     ,57.95,,,
31482,14542,M,12th Grade,2008 Outdoor Season                     ,55.1h,,,
31483,14542,M,12th Grade,2008 Outdoor Season                     ,55.5h,,,
