ID Number,Gender,Grade Level,Season,400 Meters
2172,M,12th Grade,2007 Outdoor Season                     ,56.8
2172,M,12th Grade,2007 Outdoor Season                     ,57.4
2172,M,12th Grade,2007 Outdoor Season                     ,56.4
2172,M,12th Grade,2007 Outdoor Season                     ,56.0
2172,M,11th Grade,2006 Outdoor Season                     ,59.4
2172,M,11th Grade,2006 Outdoor Season                     ,60.8
2172,M,11th Grade,2006 Outdoor Season                     ,60.1
2172,M,11th Grade,2006 Outdoor Season                     ,60.2
2172,M,11th Grade,2006 Outdoor Season                     ,57.4
2178,M,11th Grade,2006 Outdoor Season                     ,58.3
2178,M,11th Grade,2006 Outdoor Season                     ,60.4
2178,M,9th Grade,2004 Outdoor Season                     ,60.04
2185,M,12th Grade,2005 Outdoor Season                     ,57.54
2185,M,11th Grade,2004 Outdoor Season                     ,56.38
2185,M,11th Grade,2004 Outdoor Season                     ,57.34
2185,M,11th Grade,2004 Outdoor Season                     ,56.04
2185,M,11th Grade,2004 Outdoor Season                     ,55.34
2185,M,11th Grade,2004 Outdoor Season                     ,54.74
2190,M,12th Grade,2007 Outdoor Season                     ,55.0
2190,M,12th Grade,2007 Outdoor Season                     ,53.96
2190,M,12th Grade,2007 Outdoor Season                     ,54.78
2190,M,12th Grade,2007 Outdoor Season                     ,54.74
2190,M,12th Grade,2007 Outdoor Season                     ,54.14
2190,M,12th Grade,2007 Outdoor Season                     ,54.42
2190,M,12th Grade,2007 Outdoor Season                     ,54.07
2190,M,12th Grade,2007 Outdoor Season                     ,53.98
2190,M,12th Grade,2007 Outdoor Season                     ,56.9
2190,M,12th Grade,2007 Outdoor Season                     ,54.7
2190,M,12th Grade,2007 Outdoor Season                     ,55.3
2190,M,12th Grade,2007 Outdoor Season                     ,57.0
2190,M,12th Grade,2007 Outdoor Season                     ,54.5
2190,M,12th Grade,2007 Outdoor Season                     ,55.3
2190,M,12th Grade,2007 Outdoor Season                     ,55.6
2190,M,12th Grade,2007 Outdoor Season                     ,55.2
2191,M,12th Grade,2004 Outdoor Season                     ,54.37
2191,M,12th Grade,2004 Outdoor Season                     ,55.94
2191,M,12th Grade,2004 Outdoor Season                     ,54.04
2191,M,12th Grade,2004 Outdoor Season                     ,54.97
2191,M,12th Grade,2004 Outdoor Season                     ,53.74
2191,M,12th Grade,2004 Outdoor Season                     ,53.14
2191,M,12th Grade,2004 Outdoor Season                     ,54.33
2191,M,12th Grade,2004 Outdoor Season                     ,53.54
2191,M,12th Grade,2004 Outdoor Season                     ,53.53
2208,M,12th Grade,2004 Outdoor Season                     ,57.25
2208,M,12th Grade,2004 Outdoor Season                     ,54.64
2208,M,12th Grade,2004 Outdoor Season                     ,53.51
2211,M,12th Grade,2007 Outdoor Season                     ,58.5
2211,M,12th Grade,2007 Outdoor Season                     ,55.7
2211,M,12th Grade,2007 Outdoor Season                     ,56.4
2211,M,11th Grade,2006 Outdoor Season                     ,61.1
2211,M,9th Grade,2004 Outdoor Season                     ,60.75
2215,M,12th Grade,2006 Outdoor Season                     ,54.83
2215,M,12th Grade,2006 Outdoor Season                     ,54.03
2215,M,12th Grade,2006 Outdoor Season                     ,54.04
2215,M,12th Grade,2006 Outdoor Season                     ,54.04
2215,M,12th Grade,2006 Outdoor Season                     ,54.33
2215,M,12th Grade,2006 Outdoor Season                     ,53.51
2215,M,12th Grade,2006 Outdoor Season                     ,54.18
2215,M,12th Grade,2006 Outdoor Season                     ,53.14
2215,M,12th Grade,2006 Outdoor Season                     ,52.74
2215,M,12th Grade,2006 Outdoor Season                     ,53.9
2215,M,12th Grade,2006 Outdoor Season                     ,54.4
2215,M,12th Grade,2006 Outdoor Season                     ,52.5
2215,M,12th Grade,2006 Outdoor Season                     ,53.7
2215,M,12th Grade,2006 Outdoor Season                     ,56.2
2215,M,12th Grade,2006 Outdoor Season                     ,55.1
2215,M,12th Grade,2006 Outdoor Season                     ,56.5
2215,M,12th Grade,2006 Outdoor Season                     ,54.7
2215,M,11th Grade,2005 Outdoor Season                     ,55.34
2215,M,11th Grade,2005 Outdoor Season                     ,55.77
2215,M,11th Grade,2005 Outdoor Season                     ,56.14
2215,M,11th Grade,2005 Outdoor Season                     ,54.14
2215,M,11th Grade,2005 Outdoor Season                     ,54.32
2215,M,11th Grade,2005 Outdoor Season                     ,53.84
2215,M,11th Grade,2005 Outdoor Season                     ,53.78
2215,M,10th Grade,2004 Outdoor Season                     ,58.08
2215,M,10th Grade,2004 Outdoor Season                     ,58.84
2215,M,10th Grade,2004 Outdoor Season                     ,57.54
2215,M,10th Grade,2004 Outdoor Season                     ,56.54
2320,M,11th Grade,2003 Outdoor  Season                     ,51.94
2324,M,9th Grade,2004 Outdoor Season                     ,64.14
2325,M,11th Grade,2005 Outdoor Season                     ,57.94
2325,M,11th Grade,2005 Outdoor Season                     ,57.94
2325,M,11th Grade,2005 Outdoor Season                     ,60.2
2325,M,11th Grade,2005 Outdoor Season                     ,58.2
2325,M,11th Grade,2005 Outdoor Season                     ,57.8
2326,M,12th Grade,2007 Outdoor Season                     ,53.1
2326,M,12th Grade,2007 Outdoor Season                     ,54.0
2326,M,12th Grade,2007 Outdoor Season                     ,52.2
2326,M,10th Grade,2005 Outdoor Season                     ,56.0
2326,M,10th Grade,2005 Outdoor Season                     ,56.8
2326,M,10th Grade,2005 Outdoor Season                     ,56.7
2326,M,10th Grade,2005 Outdoor Season                     ,55.7
2326,M,10th Grade,2005 Outdoor Season                     ,56.9
2326,M,10th Grade,2005 Outdoor Season                     ,55.6
2326,M,10th Grade,2005 Outdoor Season                     ,56.3
2326,M,10th Grade,2005 Outdoor Season                     ,55.1
2326,M,10th Grade,2005 Outdoor Season                     ,54.1
2328,M,12th Grade,2005 Outdoor Season                     ,54.8
2328,M,12th Grade,2005 Outdoor Season                     ,55.8
2328,M,12th Grade,2005 Outdoor Season                     ,56.6
2328,M,12th Grade,2005 Outdoor Season                     ,54.5
2329,M,12th Grade,2007 Outdoor Season                     ,54.24
2329,M,12th Grade,2007 Outdoor Season                     ,53.34
2329,M,12th Grade,2007 Outdoor Season                     ,54.3
2329,M,12th Grade,2007 Outdoor Season                     ,53.7
2329,M,12th Grade,2007 Outdoor Season                     ,53.4
2329,M,12th Grade,2007 Outdoor Season                     ,53.7
2329,M,12th Grade,2007 Outdoor Season                     ,53.1
2329,M,11th Grade,2006 Outdoor Season                     ,53.64
2329,M,11th Grade,2006 Outdoor Season                     ,53.84
2329,M,10th Grade,2005 Outdoor Season                     ,57.04
2329,M,10th Grade,2005 Outdoor Season                     ,56.74
2329,M,10th Grade,2005 Outdoor Season                     ,56.7
2329,M,10th Grade,2005 Outdoor Season                     ,56.5
2329,M,10th Grade,2005 Outdoor Season                     ,57.2
2329,M,10th Grade,2005 Outdoor Season                     ,55.9
2329,M,10th Grade,2005 Outdoor Season                     ,56.5
2329,M,10th Grade,2005 Outdoor Season                     ,57.3
2329,M,10th Grade,2005 Outdoor Season                     ,55.6
2329,M,10th Grade,2005 Outdoor Season                     ,54.3
2329,M,10th Grade,2005 Outdoor Season                     ,55.2
2331,M,12th Grade,2005 Outdoor Season                     ,57.6
2332,M,12th Grade,2005 Outdoor Season                     ,60.5
2334,M,12th Grade,2004 Outdoor Season                     ,58.84
2334,M,12th Grade,2004 Outdoor Season                     ,56.54
2336,M,10th Grade,2005 Outdoor Season                     ,60.32
2336,M,10th Grade,2005 Outdoor Season                     ,68.43
2336,M,10th Grade,2005 Outdoor Season                     ,59.44
2336,M,9th Grade,2004 Outdoor Season                     ,65.84
2337,M,9th Grade,2004 Outdoor Season                     ,60.77
2337,M,9th Grade,2004 Outdoor Season                     ,60.24
2338,M,10th Grade,2004 Outdoor Season                     ,68.54
2338,M,10th Grade,2004 Outdoor Season                     ,65.04
2338,M,10th Grade,2004 Outdoor Season                     ,62.51
2338,M,10th Grade,2004 Outdoor Season                     ,64.47
2338,M,10th Grade,2004 Outdoor Season                     ,61.74
2338,M,10th Grade,2004 Outdoor Season                     ,61.0
2338,M,10th Grade,2004 Outdoor Season                     ,61.65
2358,M,9th Grade,2004 Outdoor Season                     ,67.74
2358,M,9th Grade,2004 Outdoor Season                     ,68.32
2371,M,12th Grade,2004 Outdoor Season                     ,50.74
2371,M,11th Grade,2003 Outdoor  Season                     ,51.67
2371,M,11th Grade,2003 Outdoor  Season                     ,52.56
2376,M,12th Grade,2006 Outdoor Season                     ,60.83
2376,M,12th Grade,2006 Outdoor Season                     ,60.54
2376,M,12th Grade,2006 Outdoor Season                     ,59.63
2376,M,12th Grade,2006 Outdoor Season                     ,61.56
2377,M,12th Grade,2006 Outdoor Season                     ,59.34
2377,M,12th Grade,2006 Outdoor Season                     ,63.22
2377,M,12th Grade,2006 Outdoor Season                     ,58.97
2377,M,12th Grade,2006 Outdoor Season                     ,58.03
2377,M,12th Grade,2006 Outdoor Season                     ,57.76
2377,M,12th Grade,2006 Outdoor Season                     ,58.44
2377,M,12th Grade,2006 Outdoor Season                     ,57.89
2411,M,12th Grade,2007 Outdoor Season                     ,53.74
2411,M,12th Grade,2007 Outdoor Season                     ,52.01
2411,M,12th Grade,2007 Outdoor Season                     ,51.22
2411,M,12th Grade,2007 Outdoor Season                     ,50.64
2411,M,12th Grade,2007 Outdoor Season                     ,50.4
2411,M,12th Grade,2007 Outdoor Season                     ,50.34
2411,M,12th Grade,2007 Outdoor Season                     ,50.42
2411,M,12th Grade,2007 Outdoor Season                     ,50.21
2411,M,12th Grade,2007 Outdoor Season                     ,52.4
2411,M,12th Grade,2007 Outdoor Season                     ,54.1
2411,M,12th Grade,2007 Outdoor Season                     ,51.4
2411,M,12th Grade,2007 Outdoor Season                     ,51.5
2411,M,12th Grade,2007 Outdoor Season                     ,49.2
2411,M,12th Grade,2007 Outdoor Season                     ,49.7
2411,M,12th Grade,2007 Outdoor Season                     ,50.6
2411,M,12th Grade,2007 Outdoor Season                     ,50.1
2411,M,12th Grade,2007 Outdoor Season                     ,49.8
2411,M,12th Grade,2007 Outdoor Season                     ,49.4
2411,M,11th Grade,2006 Outdoor Season                     ,54.64
2411,M,11th Grade,2006 Outdoor Season                     ,52.94
2411,M,11th Grade,2006 Outdoor Season                     ,52.94
2411,M,11th Grade,2006 Outdoor Season                     ,55.17
2411,M,11th Grade,2006 Outdoor Season                     ,53.04
2411,M,11th Grade,2006 Outdoor Season                     ,52.68
2411,M,11th Grade,2006 Outdoor Season                     ,51.42
2411,M,11th Grade,2006 Outdoor Season                     ,51.15
2411,M,11th Grade,2006 Outdoor Season                     ,51.32
2411,M,11th Grade,2006 Outdoor Season                     ,54.7
2411,M,11th Grade,2006 Outdoor Season                     ,52.9
2411,M,11th Grade,2006 Outdoor Season                     ,54.2
2411,M,11th Grade,2006 Outdoor Season                     ,52.4
2411,M,11th Grade,2006 Outdoor Season                     ,52.4
2411,M,11th Grade,2006 Outdoor Season                     ,52.2
2411,M,10th Grade,2005 Outdoor Season                     ,56.74
2411,M,10th Grade,2005 Outdoor Season                     ,56.14
2411,M,10th Grade,2005 Outdoor Season                     ,56.44
2411,M,10th Grade,2005 Outdoor Season                     ,54.99
2411,M,10th Grade,2005 Outdoor Season                     ,53.86
2411,M,10th Grade,2005 Outdoor Season                     ,54.1
2411,M,10th Grade,2005 Outdoor Season                     ,54.44
2411,M,10th Grade,2005 Outdoor Season                     ,52.74
2411,M,10th Grade,2005 Outdoor Season                     ,53.52
2411,M,10th Grade,2005 Outdoor Season                     ,57.7
2411,M,10th Grade,2005 Outdoor Season                     ,58.5
2411,M,10th Grade,2005 Outdoor Season                     ,56.7
2411,M,10th Grade,2005 Outdoor Season                     ,57.5
2411,M,10th Grade,2005 Outdoor Season                     ,54.7
2411,M,10th Grade,2005 Outdoor Season                     ,54.1
2411,M,10th Grade,2005 Outdoor Season                     ,54.8
2411,M,10th Grade,2005 Outdoor Season                     ,54.2
2411,M,10th Grade,2005 Outdoor Season                     ,52.9
